business_code,name,restaurant_type,part_of_hotel,hotel,ambience_score,tour_category,tci_score,city_name
FB81541,Restaurant,coffee-shop,True,HO10486,7.1,Food,7.1,Deogarh
FB80244,Cafe Treat,coffee-shop,True,HO10576,8.0,Food,8.0,Bengaluru
FB80320,Clever Fox Cafe,coffee-shop,True,HO10337,7.8,Food,7.8,Jaipur
FB80469,Veda,multi-cuisine,False,,8.0,Food,8.0,New Delhi
FB81461,The Restaurant,coffee-shop,True,HO11129,9.4,Food,9.4,Delwara
FB80940,J Hind,specialty-restaurant,True,HO10071,7.4,Food,7.4,Chennai
FB81033,The Restaurant,coffee-shop,True,HO11604,5.6,Food,5.6,Ranthambore
FB81425,Palette,coffee-shop,True,HO12475,7.3,Food,7.3,Diu
FB80636,The Indian Rasoi,coffee-shop,True,HO10946,6.9,Food,6.9,Amritsar
FB80304,Clever Fox Cafe,coffee-shop,True,HO10732,6.7,Food,6.7,Gurgaon
FB81273,Kokomendo,coffee-shop,True,HO12338,6.2,Food,6.2,Kalimpong
FB80314,Clever Fox Cafe,coffee-shop,True,HO10740,6.2,Food,6.2,Hyderabad
FB81226,Bloom Cafe,coffee-shop,True,HO11612,5.2,Food,5.2,New Delhi
FB80178,Cafe 17,coffee-shop,True,HO10675,8.6,Food,8.6,Chandigarh
FB81237,Le Grand Cafe,coffee-shop,True,HO11387,6.4,Food,6.4,Amritsar
FB81464,Aangan,specialty-restaurant,True,HO10040,7.9,Food,7.9,Varanasi
FB80949,Restaurant,coffee-shop,True,HO10420,8.2,Food,8.2,Jodhpur
FB81187,Odessey,coffee-shop,True,HO12225,8.0,Food,8.0,Nagarkot
FB80187,Tiara,coffee-shop,True,HO10200,8.4,Food,8.4,Mumbai
FB80008,C'est Chine,specialty-restaurant,True,HO10008,8.0,Food,8.0,Agra
FB80007,Pavilion Cafe,coffee-shop,True,HO10008,8.0,Food,8.0,Agra
FB81280,Naivedyam,coffee-shop,True,HO12352,5.0,Food,5.0,Ayodhya
FB80492,Yaal,coffee-shop,True,HO10042,7.4,Food,7.4,Madurai
FB81620,Kikli,specialty-restaurant,False,,1.0,Food,8.6,New Delhi
FB81393,Citrus Cafe,coffee-shop,True,HO12519,6.0,Food,6.0,Kanha
FB80500,Cafe Samsara,coffee-shop,True,HO10041,8.0,Food,8.0,Kumarakom
FB80372,Swapna Mahal,coffee-shop,True,HO10707,6.1,Food,6.1,Jaipur
FB80320,Clever Fox Cafe,coffee-shop,True,HO10337,6.5,Food,6.5,Jaipur
FB80549,The Restaurant,coffee-shop,True,HO10672,6.6,Food,6.6,Goa
FB80668,Sapphire,coffee-shop,True,HO11191,6.2,Food,6.2,Udaipur (RJ)
FB80442,The Dining Room,coffee-shop,True,HO10026,9.0,Food,9.0,Udaipur (RJ)
FB80005,Ekaa Villa & Kitchen,coffee-shop,True,HO10007,7.8,Food,7.8,Agra
FB81264,Restaurant,coffee-shop,True,HO11590,6.0,Food,6.0,Udaipur (RJ)
FB80087,Jaws,coffee-shop,True,HO10203,8.2,Food,8.2,Varanasi
FB80596,Dining Room,coffee-shop,True,HO10197,10.0,Food,10.0,Jaipur
FB81367,Spice,coffee-shop,True,HO12290,7.3,Food,7.3,Bharatpur
FB80799,Pepper,coffee-shop,True,HO10327,8.6,Food,8.6,Kochi (Cochin)
FB80534,Ambrai,coffee-shop,True,HO10043,8.0,Food,8.0,Udaipur (RJ)
FB80318,Cafe 9,coffee-shop,True,HO10697,5.6,Food,5.6,New Delhi
FB80680,Anant Mahal,coffee-shop,True,HO11082,9.0,Food,9.0,Chandigarh
FB81282,Fresco,coffee-shop,True,HO11350,6.2,Food,6.2,Nawalgarh
FB80081,Madhuban,multi-cuisine,True,HO10026,7.4,Food,8.8,Udaipur (RJ)
FB81355,T - Lounge,coffee-shop,True,HO11363,5.6,Food,5.6,New Delhi
FB80436,WelcomCafe Riva,coffee-shop,True,HO10180,8.4,Food,8.4,Mamallapuram (Mahabalipuram)
FB80820,Restaurant,multi-cuisine,True,HO11025,8.4,Food,8.4,Jodhpur
FB80606,Zaika,coffee-shop,True,HO10242,6.9,Food,6.9,Jaipur
FB80650,Cave Palate,coffee-shop,True,HO11157,7.8,Food,7.8,Ranthambore
FB80133,The  Verandah,coffee-shop,True,HO10363,8.8,Food,8.8,Chennai
FB80798,Viraasat - The Haveli,multi-cuisine,False,,9.6,Food,9.6,Udaipur (RJ)
FB80297,The Pavillion,coffee-shop,True,HO10114,8.0,Food,8.0,Jaipur
FB81485,Restaurant,coffee-shop,True,HO12604,6.5,Food,6.5,Kochi (Cochin)
FB80733,The Restaurant,coffee-shop,True,HO11121,7.0,Food,7.0,Agra
FB80026,The Atrium,coffee-shop,True,HO10013,9.7,Food,9.7,New Delhi
FB80409,Open House,coffee-shop,True,HO10212,7.4,Food,7.4,Thiruvananthapuram (Trivandrum)
FB80167,Cafe 77 East,coffee-shop,True,HO10403,8.4,Food,8.4,Bengaluru
FB81526,LA Terraza,multi-cuisine,True,HO10655,8.0,Food,8.0,Jaipur
FB81400,Restaurant,coffee-shop,True,HO12524,7.3,Food,7.3,Rishikesh
FB80389,The Restaurant,coffee-shop,True,HO10562,7.2,Food,7.2,Puducherry (Pondicherry)
FB80430,Kebabs & Kurries,coffee-shop,True,HO10640,8.6,Food,8.6,Goa
FB80168,Tragopan,coffee-shop,True,HO10322,9.2,Food,9.2,Shimla
FB80850,Keys Cafe,coffee-shop,True,HO11339,6.4,Food,6.4,Thiruvananthapuram (Trivandrum)
FB80911,Tentacao,coffee-shop,True,HO10207,5.6,Food,5.6,Goa
FB80756,The Swimming Elephant,coffee-shop,True,HO10976,6.8,Food,6.8,Havelock
FB80462,Addubon,coffee-shop,True,HO10495,6.4,Food,6.4,Ranthambore
FB81041,Zing,coffee-shop,True,HO10878,1.0,Food,6.0,New Delhi
FB80997,Skyrocca Diner,coffee-shop,True,HO11568,8.2,Food,8.2,Yercaud
FB81049,Namak,coffee-shop,True,HO11476,7.4,Food,7.4,Dharamshala
FB81433,Restaurant,coffee-shop,True,HO12449,7.0,Food,7.2,Udaipur (RJ)
FB81106,Jeeman,coffee-shop,True,HO10880,5.4,Food,5.4,Jaipur
FB80128,Suryamahal and Chandni,coffee-shop,True,HO10448,9.2,Food,9.2,Udaipur (RJ)
FB81312,Restaurant,coffee-shop,True,HO10890,6.0,Modern,3.9,Mumbai
FB80408,Royal Cuisine,coffee-shop,True,HO10047,8.0,Food,8.0,Udaipur (RJ)
FB81529,Jaisal Panorama,coffee-shop,True,HO12666,6.4,Food,6.4,Jaisalmer
FB81123,The Restaurant,coffee-shop,True,HO12207,5.8,Food,5.8,Jaipur
FB80455,Regency,coffee-shop,True,HO10289,7.3,Food,7.3,Kochi (Cochin)
FB80152,Seagull,coffee-shop,True,HO10416,8.8,Food,8.8,Mamallapuram (Mahabalipuram)
FB80628,Udyan Terrace,specialty-restaurant,True,HO10040,9.0,Food,9.0,Varanasi
FB80791,East Indies,coffee-shop,True,HO10194,7.6,Food,7.7,Kochi (Cochin)
FB81203,Bizou Bizou,multi-cuisine,False,,9.0,Food,8.5,New Delhi
FB80548,Restaurant,coffee-shop,True,HO10802,7.0,Food,7.0,Kumbhalgarh
FB80527,Restaurant,coffee-shop,True,HO10544,7.2,Food,7.2,Tadoba
FB80077,Vivo,coffee-shop,True,HO10135,6.6,Food,6.6,Goa
FB80457,Marakele,coffee-shop,True,HO10184,9.2,Food,9.2,Havelock
FB80336,Kusini,coffee-shop,True,HO10577,7.4,Food,7.4,Thekkady (Periyar/Kumily)
FB80222,Garden,coffee-shop,True,HO10451,8.0,Food,8.0,Udaipur (RJ)
FB81515,Rainbow,coffee-shop,True,HO12656,6.3,Food,6.3,Mumbai
FB80983,Rasavat,coffee-shop,True,HO11555,6.4,Food,6.4,Bhavnagar
FB80062,Cafe Valley Vue,coffee-shop,True,HO10141,7.3,Food,7.3,Shimla
FB81363,Restaurant,coffee-shop,True,HO12443,7.6,Food,7.6,Badami
FB80901,Alfresco,coffee-shop,True,HO11302,6.9,Food,6.9,Kolkata
FB81596,Restaurant,coffee-shop,True,HO12752,6.4,Food,6.4,Jaisalmer
FB80719,The Restaurant,coffee-shop,True,HO11039,5.8,Food,5.8,Lonavala
FB80453,Cafe Royale,coffee-shop,True,HO10401,9.0,Food,9.4,Kochi (Cochin)
FB80588,The Restaurant,coffee-shop,True,HO10809,7.4,Food,7.4,Gurdaspur
FB80102,360Â°,coffee-shop,True,HO10278,9.4,Food,9.4,New Delhi
FB80854,Amrapali,coffee-shop,True,HO10219,5.4,Food,5.4,Bodhgaya
FB80565,Dining Room,coffee-shop,True,HO10557,7.5,Food,7.5,Alappuzha (Alleppey)
FB80218,The Aura,coffee-shop,True,HO10342,8.4,Food,8.4,Jaipur
FB81265,Gurney House,coffee-shop,True,HO10987,4.0,Food,4.0,Nainital
FB80956,The Restaurant,coffee-shop,True,HO11215,6.0,Food,6.0,Badami
FB80467,Restaurant,coffee-shop,True,HO10501,6.4,Food,6.4,Bundi
FB80848,Habba,coffee-shop,True,HO11201,5.6,Food,5.6,Coorg (Kodagu)
FB80012,Aqua Grill,specialty-restaurant,True,HO10008,8.0,Food,8.0,Agra
FB80402,The Verdant,coffee-shop,True,HO10556,7.0,Food,7.0,Ranthambore
FB80156,Kokum Kitchen,coffee-shop,True,HO10161,8.8,Food,8.8,Goa
FB80630,Garden,coffee-shop,True,HO10944,5.4,Food,5.4,Jodhpur
FB80604,The Restaurant,multi-cuisine,True,HO10217,6.4,Food,6.4,Munnar
FB81402,Citrus Cafe,coffee-shop,True,HO12363,6.2,Food,6.2,Alwar
FB80986,Aravali,coffee-shop,True,HO11557,6.4,Food,6.4,Udaipur (RJ)
FB80950,Zodiac,coffee-shop,True,HO11249,4.6,Food,4.6,Goa
FB80021,1911,coffee-shop,True,HO10013,9.7,Food,9.7,New Delhi
FB80346,My Place,coffee-shop,True,HO10368,8.0,Food,8.0,Bengaluru
FB80599,Restaurant,coffee-shop,True,HO10594,7.4,Food,7.4,Dausa
FB80343,Indique,coffee-shop,True,HO10630,7.4,Food,7.4,Jodhpur
FB80310,The Inhouse,coffee-shop,True,HO10778,8.0,Food,8.0,Jaisalmer
FB80670,Orchid,coffee-shop,True,HO11038,4.8,Food,4.8,Lucknow
FB80681,Vansh,coffee-shop,True,HO11084,8.6,Food,8.6,Khimsar
FB81192,La Providence,coffee-shop,True,HO11825,5.6,Food,5.6,Kodaikanal
FB80601,The Collonnade,coffee-shop,True,HO10089,9.2,Food,9.2,Jaipur
FB80162,Tiqri,coffee-shop,True,HO10379,9.0,Food,9.0,Mumbai
FB80382,Taala,coffee-shop,True,HO10823,7.5,Food,8.0,Manali
FB80485,The Bridge,coffee-shop,True,HO10627,7.2,Food,7.2,Kolkata
FB80013,Palato,coffee-shop,True,HO10005,9.0,Food,9.0,Agra
FB81251,Poshini,coffee-shop,True,HO10692,6.6,Food,6.6,Kabini
FB80204,Lobby,coffee-shop,True,HO10073,8.0,Food,7.3,Udaipur (RJ)
FB80215,Manwar,coffee-shop,True,HO10584,7.8,Food,7.8,Bikaner
FB80287,Citrus Cafe,coffee-shop,True,HO10747,6.7,Food,6.7,Gurgaon
FB80009,Paatra,specialty-restaurant,True,HO10008,8.0,Food,8.0,Agra
FB80858,The Restaurant,coffee-shop,True,HO10258,7.3,Food,7.3,Pragpur
FB81296,Cafe C,coffee-shop,True,HO11519,7.0,Food,7.0,New Delhi
FB80539,RUE 126-Coffe Shop,coffee-shop,True,HO10432,8.0,Food,8.0,Puducherry (Pondicherry)
FB80051,Gingee,coffee-shop,True,HO10147,7.4,Food,7.4,Vellore
FB80503,Food Exchange,coffee-shop,True,HO10304,7.3,Food,7.3,New Delhi
FB80880,In Room Dining,coffee-shop,True,HO11478,6.8,Food,6.8,Jojawar
FB80171,Chowk,coffee-shop,True,HO10145,9.2,Food,9.2,Varanasi
FB80894,Canacona,coffee-shop,True,HO11306,6.6,Food,6.6,Goa
FB80294,The Coffee Shop,coffee-shop,True,HO10351,6.2,Food,6.2,Jaipur
FB80530,Connoisseur,coffee-shop,True,HO10671,7.0,Food,7.0,Kanha
FB80977,Dining Tent,coffee-shop,True,HO11486,6.6,Food,7.9,Ranthambore
FB80860,Citrus Cafe,coffee-shop,True,HO11470,6.6,Food,6.6,Jhansi
FB81047,The Restaurant,coffee-shop,True,HO11677,6.4,Food,6.4,Agra
FB80428,Farm Kitchen,specialty-restaurant,True,HO10343,7.9,Food,7.9,Mararikulam
FB80759,Dining,coffee-shop,True,HO10919,6.8,Food,6.8,Dholpur
FB81583,Chef Pillai,specialty-restaurant,True,HO10959,6.0,Food,6.0,Kochi (Cochin)
FB80620,Blooming Cherry,coffee-shop,True,HO10392,7.0,Food,7.0,Thekkady (Periyar/Kumily)
FB81291,Molecule Air Bar,multi-cuisine,False,,6.2,Food,3.4,Agra
FB81414,Oasis,coffee-shop,True,HO12293,6.1,Food,6.1,Jaipur
FB80484,Chandni Midway,multi-cuisine,False,,8.0,Food,8.0,Narnaul
FB81382,Rasala,coffee-shop,True,HO12515,8.3,Food,8.3,Jodhpur
FB80325,All Spice,coffee-shop,True,HO10185,9.6,Food,9.6,Thekkady (Periyar/Kumily)
FB80829,Darikhana,coffee-shop,True,HO11163,7.8,Food,7.8,Luni
FB80122,Culina 44,coffee-shop,True,HO10346,8.8,Food,8.8,Gurgaon
FB81134,Whispering Winds,coffee-shop,True,HO11316,5.0,Food,5.0,Kumarakom
FB81254,Tattva,coffee-shop,True,HO11170,7.2,Food,7.2,Rishikesh
FB80490,Jetty,coffee-shop,True,HO10406,9.0,Food,9.0,Kochi (Cochin)
FB81378,Wild Pastures,coffee-shop,True,HO12498,5.7,Food,5.7,Coonoor
FB80881,Gourmet,coffee-shop,True,HO11499,6.6,Food,6.6,Tirupati
FB81166,Restaurant,coffee-shop,True,HO11619,5.4,Food,5.4,Meerut
FB80556,Dining Room,multi-cuisine,True,HO10708,7.2,Food,7.2,Jaipur
FB80565,Dining Room,coffee-shop,True,HO10557,8.2,Food,8.2,Alappuzha (Alleppey)
FB81531,Mabel's,multi-cuisine,False,,9.3,Food,9.3,Bikaner
FB80389,The Restaurant,coffee-shop,True,HO10562,6.8,Food,6.8,Puducherry (Pondicherry)
FB80955,Fiesta,coffee-shop,True,HO11217,5.8,Food,5.8,Hosapete (Hospet) (not to be used)
FB80609,The Garden Grille and Bar,coffee-shop,True,HO10748,5.6,Food,5.6,Lucknow
FB80395,Nosh,coffee-shop,True,HO10402,9.0,Food,9.0,Jaisalmer
FB81257,Sarvaras,coffee-shop,True,HO11461,5.6,Food,5.6,Aihole
FB81449,Restaurant,coffee-shop,True,HO12555,7.4,Food,7.4,Chikkamagaluru
FB80785,Jigsaw,coffee-shop,True,HO11212,4.2,Food,4.2,Gurgaon
FB80632,Dining Hall,coffee-shop,True,HO10920,7.2,Food,7.2,Sariska
FB80357,Levant,coffee-shop,True,HO10659,7.3,Food,7.3,Khajuraho
FB80300,Al Fresco,coffee-shop,True,HO10355,7.3,Food,7.3,Amritsar
FB80480,Black Truffle,coffee-shop,True,HO10168,9.2,Food,9.2,Munnar
FB80094,Lazeez Affaire (Malcha Marg),multi-cuisine,False,,8.4,Food,8.4,New Delhi
FB81201,South Parade,coffee-shop,True,HO11812,5.4,Food,5.4,Bengaluru
FB80545,The Gourmet,coffee-shop,True,HO10075,8.0,Food,8.0,Thekkady (Periyar/Kumily)
FB81283,Citine,coffee-shop,True,HO12345,5.8,Food,5.8,Jaisalmer
FB80718,Akasa,coffee-shop,True,HO11116,5.8,Food,5.8,Rishikesh
FB81008,R&G,coffee-shop,True,HO10761,7.8,Food,7.8,Chennai
FB81225,Bloom Cafe,coffee-shop,True,HO11209,4.6,Food,4.6,New Delhi
FB80705,Orchid,coffee-shop,True,HO11164,4.8,Food,4.8,Ghaziabad
FB81070,The Restaurant,coffee-shop,True,HO11903,4.2,Food,4.2,Kushinagar
FB81345,Orchids,coffee-shop,True,HO12059,5.6,Food,5.6,Siliguri
FB80086,Ikaki Niwas,coffee-shop,True,HO10199,5.6,Food,5.6,Jaipur
FB80243,The Qube,coffee-shop,True,HO10302,9.4,Food,9.4,New Delhi
FB80058,Cafe Golden Elephant,coffee-shop,True,HO10090,5.2,Food,6.7,Agra
FB81622,Neerangan,coffee-shop,True,HO12551,8.7,Food,8.7,Khajuraho
FB80582,Restaurant,coffee-shop,True,HO10444,6.6,Food,6.6,Dharamshala
FB81215,Kava Grill and Lounge,coffee-shop,True,HO10836,6.4,Food,6.4,Amritsar
FB81478,The Restaurant,coffee-shop,True,HO11545,,,,Pokhran
FB81508,Winds,multi-cuisine,False,,7.0,Food,7.0,Jodhpur
FB81029,Darbar Hall,coffee-shop,True,HO11596,6.2,Food,6.2,Jaipur
FB80045,Kama,multi-cuisine,True,HO10014,,,,New Delhi
FB81492,Oriole,coffee-shop,True,HO12573,5.1,Food,5.1,Kothamangalam (KL) 
FB81118,Biso,coffee-shop,True,HO11403,6.0,Food,6.0,Bengaluru
FB80165,Shamiana,coffee-shop,True,HO10531,9.2,Food,9.2,Mumbai
FB81388,Rainbow,multi-cuisine,False,,8.2,Food,8.2,Udaipur (RJ)
FB81148,The Shangri La Dining Room,coffee-shop,True,HO10157,7.6,Food,7.6,Gangtok
FB81223,Anaya Aduppu,coffee-shop,True,HO10181,8.5,Food,8.5,Kumbakonam
FB80060,Badshah Pasand,coffee-shop,True,HO10122,8.0,Food,8.0,Nawalgarh
FB80292,The Lobby Cafe,coffee-shop,True,HO10559,7.4,Food,7.4,Chennai
FB80485,The Bridge,coffee-shop,True,HO10627,6.6,Food,6.6,Kolkata
FB81434,Solcito,coffee-shop,True,HO12512,8.1,Food,8.1,Hyderabad
FB81205,Dining Hall,coffee-shop,True,HO11794,6.7,Food,6.7,Tadoba
FB80192,Courtyard,coffee-shop,True,HO10446,7.7,Food,7.7,Puducherry (Pondicherry)
FB81111,Curry Capital,coffee-shop,True,HO11120,7.6,Food,7.6,New Delhi
FB81546,Restaurant,coffee-shop,True,HO12285,6.9,Food,6.9,New Delhi
FB80267,Temple Cafe,coffee-shop,True,HO10017,7.1,Food,7.1,Khajuraho
FB80857,Lotus,coffee-shop,True,HO10683,7.0,Food,7.0,Rajgir
FB80846,The Restaurant,coffee-shop,True,HO11211,7.2,Food,7.2,Varkala
FB80899,24-Jul,coffee-shop,True,HO11355,6.6,Food,6.6,Jaipur
FB80781,Pillars,coffee-shop,True,HO10129,7.8,Food,7.8,Dechu
FB80190,The Cilantro,coffee-shop,True,HO10249,7.7,Food,7.7,Sarnath
FB80572,Restaurant,coffee-shop,True,HO10365,7.4,Food,7.4,Karaikudi
FB80822,Dining,multi-cuisine,True,HO10997,6.6,Food,6.6,New Delhi
FB81213,Rajrasa,multi-cuisine,False,,9.4,Food,9.4,Jaipur
FB81300,The Wire Room,coffee-shop,True,HO12368,6.6,Food,6.6,Goa
FB80937,The Reef,coffee-shop,True,HO11533,6.0,Food,6.0,Chennai
FB81152,Jeeman,coffee-shop,True,HO11429,5.8,Food,5.8,Jodhpur
FB80633,Agashiye,coffee-shop,True,HO10927,6.4,Food,6.4,Ahmedabad
FB80861,Dilli Kanteen Kitchen,coffee-shop,True,HO11468,5.8,Food,5.8,New Delhi
FB80207,Aurum,coffee-shop,True,HO10507,8.2,Food,8.2,Jaipur
FB80563,Restaurant,coffee-shop,True,HO10044,7.0,Food,7.0,Puducherry (Pondicherry)
FB81626,The Lantern,coffee-shop,True,HO12345,5.8,Food,5.8,Jaisalmer
FB80356,Ambaal,coffee-shop,True,HO10558,6.8,Food,6.8,Alappuzha (Alleppey)
FB81543,Terrace Grill,coffee-shop,True,HO10027,7.7,Food,7.7,Kochi (Cochin)
FB81250,Aqua,coffee-shop,True,HO10140,4.6,Food,4.6,Mumbai
FB80502,Farmer's Basket,coffee-shop,True,HO10306,7.3,Food,7.3,New Delhi
FB80451,Arabasta,coffee-shop,True,HO10679,6.9,Food,6.9,Virajpet (Coorg) (not to used)
FB81565,Spice Haat,coffee-shop,True,HO10098,5.2,Food,5.2,Chennai
FB80015,Annamaya,coffee-shop,True,HO10000,8.0,Food,8.0,New Delhi
FB80017,Pickwick,coffee-shop,True,HO10012,9.4,Food,9.4,New Delhi
FB81397,Restaurant,coffee-shop,True,HO11540,7.4,Food,7.4,Palampur
FB80772,Miri,coffee-shop,True,HO11019,9.4,Food,9.4,Goa
FB80434,Chinkara,coffee-shop,True,HO10586,8.6,Food,8.6,Jodhpur
FB80199,Aymanam,coffee-shop,True,HO10383,7.7,Food,7.7,Kumarakom
FB81518,Lazeez Affaire,multi-cuisine,False,,9.8,Food,9.8,Gurgaon
FB80817,Citrus Cafe,coffee-shop,True,HO11271,5.4,Food,5.4,Dwarka
FB81571,Nisaba,specialty-restaurant,False,,9.2,Food,9.2,New Delhi
FB81027,The Waterhole,coffee-shop,True,HO11593,5.2,Food,5.2,Bandhavgarh
FB80667,Orchid,coffee-shop,True,HO11040,6.1,Food,6.1,Rajkot
FB81283,Citrine,multi-cuisine,True,HO12345,5.8,Food,5.8,Jaisalmer
FB80765,Gum Tree,coffee-shop,True,HO11117,9.0,Food,9.0,Sasan Gir
FB81222,Bites,coffee-shop,True,HO10585,7.2,Food,7.2,Gurgaon
FB80252,Cafe Treat,coffee-shop,True,HO10685,7.8,Food,7.8,Kolkata
FB80630,Garden,coffee-shop,True,HO10944,6.9,Food,6.9,Jodhpur
FB80597,Blue Coriander,coffee-shop,True,HO10434,4.6,Food,4.6,Jodhpur
FB80439,Orchid,coffee-shop,True,HO10398,9.0,Food,9.0,Madurai
FB81092,Lily,coffee-shop,True,HO12195,3.8,Food,3.8,Bengaluru
FB80843,Dining,coffee-shop,True,HO11228,5.8,Food,5.8,Pathanamthitta
FB80617,Dining,coffee-shop,True,HO10698,8.8,Food,8.8,Pench
FB80462,Addubon,coffee-shop,True,HO10495,7.0,Food,7.0,Ranthambore
FB80710,The Lantern,coffee-shop,True,HO11108,5.2,Food,5.2,Goa
FB80871,Cafe Choubara,multi-cuisine,False,,9.6,Food,9.6,Jaipur
FB81294,NYC,coffee-shop,True,HO10101,6.6,Food,6.6,New Delhi
FB80816,Citrus Cafe,coffee-shop,True,HO11292,5.2,Food,5.2,Mumbai
FB81025,The Dahlia,coffee-shop,True,HO11445,5.6,Food,5.6,Kota (RJ) 
FB80135,Anise,coffee-shop,True,HO10372,8.6,Food,8.6,Chennai
FB81127,Cafe 65,coffee-shop,True,HO12169,6.4,Food,6.4,Varanasi
FB80246,Citrus,coffee-shop,True,HO10745,6.4,Food,6.4,Vadodara
FB80707,Bandhani,coffee-shop,True,HO11057,6.0,Food,6.0,Jaipur
FB81411,Polki,coffee-shop,True,HO12532,5.1,Food,5.1,Bikaner
FB80229,Citrus,coffee-shop,True,HO10534,8.0,Food,8.0,Patna
FB81579,Olive Bar & Kitchen,multi-cuisine,False,,9.2,Food,9.2,New Delhi
FB80973,City Height,coffee-shop,True,HO11447,6.4,Food,6.4,Varanasi
FB80937,The Reef,coffee-shop,True,HO11533,5.4,Food,5.4,Chennai
FB80699,The Bubble Cafe,coffee-shop,True,HO11079,7.2,Food,7.2,Kochi (Cochin)
FB81338,Dining,coffee-shop,True,HO10646,6.8,Food,6.8,Bandhavgarh
FB80957,The Castle,coffee-shop,True,HO10232,9.4,Food,9.4,Mysuru (Mysore)
FB80713,Cafe Blu,coffee-shop,True,HO11043,6.6,Food,6.6,Ooty (Udhagamandalam)
FB80827,Restaurant,coffee-shop,True,HO11134,6.2,Food,6.2,Bundi
FB81145,Dining Area,coffee-shop,True,HO11626,5.2,Food,5.2,Agra
FB80867,Dining Room,coffee-shop,True,HO10178,9.4,Food,9.4,Samode
FB80560,Restaurant,multi-cuisine,True,HO10574,8.2,Food,8.2,Thekkady (Periyar/Kumily)
FB80605,Peharasi Andaz,coffee-shop,True,HO10923,6.9,Food,6.9,Bharatpur
FB80987,Royal Dine,coffee-shop,True,HO11220,4.8,Food,4.8,Kochi (Cochin)
FB80764,Quattro,coffee-shop,True,HO11096,7.0,Food,7.0,Bengaluru
FB80929,Cuisine,coffee-shop,True,HO11527,7.0,Food,7.0,Munnar
FB80405,The Cortile,coffee-shop,True,HO10569,9.0,Food,9.0,Ranthambore
FB81275,Travancore Restaurant,coffee-shop,True,HO12350,7.2,Food,7.2,Kochi (Cochin)
FB81374,Tiffin Room,coffee-shop,True,HO12476,8.2,Food,8.2,Coimbatore
FB81088,The Restaurant,coffee-shop,True,HO12026,5.0,Food,5.0,Munnar
FB80284,Citrus Cafe,coffee-shop,True,HO10449,6.7,Food,6.7,Gurgaon
FB81224,Bloom Cafe,coffee-shop,True,HO11210,4.6,Food,4.6,New Delhi
FB80895,24-Jul,coffee-shop,True,HO11325,6.2,Food,6.2,Mumbai
FB80696,Delicaci,coffee-shop,True,HO11053,5.8,Food,5.8,Darjeeling
FB80229,Citrus Cafe,coffee-shop,True,HO10534,6.7,Food,6.7,Patna
FB80962,Anoop Mahal,coffee-shop,True,HO10487,6.8,Food,6.8,Bikaner
FB80370,The Restaurant,coffee-shop,True,HO10833,7.2,Food,7.2,Pench
FB80996,Ministry Of Chutneys,coffee-shop,True,HO11566,7.3,Food,7.3,Chennai
FB80144,Chia Verandah,coffee-shop,True,HO10590,9.0,Food,9.0,Darjeeling
FB81506,Anupallavi,coffee-shop,True,HO12645,4.6,Food,4.6,Chidambaram
FB81212,La Uppu,coffee-shop,True,HO10727,6.2,Food,6.2,Mysuru (Mysore)
FB80506,The Resturant,coffee-shop,True,HO10107,8.2,Food,8.2,Munnar
FB81304,86 Pillars,coffee-shop,True,HO12375,6.8,Food,6.8,Chettinadu
FB81285,The Restaurant,coffee-shop,True,HO12337,8.8,Food,8.8,Chettinadu
FB81599,Swad,coffee-shop,True,HO11407,3.7,Food,3.7,Gwalior
FB80185,Chakara,coffee-shop,True,HO10343,9.0,Food,9.0,Mararikulam
FB80842,The Restaurant,coffee-shop,True,HO11203,5.0,Food,5.0,Orchha
FB80684,Six O One,coffee-shop,True,HO11046,5.5,Food,5.5,Chennai
FB81376,Restaurant,coffee-shop,True,HO12182,4.6,Food,4.6,Palitana
FB80730,Swaad,coffee-shop,True,HO11033,6.0,Food,6.0,Puri
FB81232,Sujata,coffee-shop,True,HO11346,2.8,Food,2.8,Bodhgaya
FB81303,Pandara,coffee-shop,True,HO12373,6.0,Food,6.0,Ranthambore
FB80059,Jaisalmer Kitchen,coffee-shop,True,HO10094,7.0,Food,7.0,Jaisalmer
FB80586,The Restaurant,coffee-shop,True,HO10251,7.7,Food,7.7,Jodhpur
FB80736,The Resturant,coffee-shop,True,HO11125,6.4,Food,6.4,Alsisar
FB80248,Hari Mahal,coffee-shop,True,HO10277,6.6,Food,6.6,Jaipur
FB80613,Mirasa,coffee-shop,True,HO10025,8.2,Food,8.2,Udaipur (RJ)
FB80046,Baradari,coffee-shop,True,HO10026,7.0,Food,7.0,Udaipur (RJ)
FB80157,Aravali,coffee-shop,True,HO10625,8.6,Food,8.6,Ajmer
FB80273,Citrus Cafe,coffee-shop,True,HO10440,7.4,Food,7.4,Chennai
FB80742,The Restaurant,coffee-shop,True,HO11143,5.0,Food,5.0,Udaipur (RJ)
FB80036,The Yellow Chilli,multi-cuisine,False,,8.9,Food,9.8,Amritsar
FB80181,Jharokha,coffee-shop,True,HO10437,9.4,Food,9.4,Udaipur (RJ)
FB80106,Marble Arch,coffee-shop,True,HO10655,9.0,Food,9.0,Jaipur
FB80020,Jade,specialty-restaurant,True,HO10012,9.4,Food,9.4,New Delhi
FB80810,Skinners,coffee-shop,True,HO11259,5.4,Food,5.4,Manesar
FB81348,Restaurant,coffee-shop,True,HO12414,7.0,Food,7.0,Mararikulam
